Date,Open,High,Low,Close,Adj Close,Volume
20-04-2021,80399.95313,80650.10156,78699.54688,79339.79688,79006.19531,27667
22-04-2021,79100,79100,77634.35156,78308,77978.73438,41067
23-04-2021,78280,78881,77800,78214.14844,77885.25781,17859
26-04-2021,78550,79296.39844,77484.5,77687.54688,77360.89063,16483
27-04-2021,77900,78472.89844,77700,78010.39844,77682.36719,13283
28-04-2021,78390,79300,77850,78060.79688,77732.5625,23446
29-04-2021,78600,79100,77505,77656.89844,77330.36719,18240
30-04-2021,77600,81699,77200,80720.54688,80381.14063,60005
03-05-2021,80399.89844,81127.95313,79300.10156,79907.54688,79571.55469,18348
04-05-2021,80880,80880,78410.14844,78614.5,78283.95313,24181
05-05-2021,79299.95313,79398.95313,77751,78277.70313,77948.5625,17889
06-05-2021,78300,79199.95313,77756.25,77887.29688,77559.79688,17273
07-05-2021,78300,78770,77200,77446.20313,77120.55469,21111
10-05-2021,78200,78745,77500,78370.04688,78040.52344,15645
11-05-2021,77914,78989.95313,77606.35156,78621.14844,78290.57813,14533
12-05-2021,78300,79225.10156,77001,77267.29688,76942.40625,21902
14-05-2021,77501,77850,75950,76135.75,75815.61719,23176
17-05-2021,76780,78464.29688,76000,78211.79688,77882.9375,20991
18-05-2021,78850,79947,78405.54688,79270,78936.6875,24073
19-05-2021,79272,80000,78340.04688,79683.20313,79348.14844,19150
20-05-2021,79800,82469.95313,79246.35156,81231.10156,80889.53125,26037
21-05-2021,81700,82483.64844,81300,82178.20313,81832.66406,20210
24-05-2021,82360,83300,82000,82458.85156,82112.13281,15291
25-05-2021,82706,83098.95313,81921,82181.64844,81836.08594,11453
26-05-2021,82669.95313,82800,81400,81569.5,81226.51563,10203
27-05-2021,81599.89844,83174.85156,81355.60156,82794.14844,82446.00781,18209
28-05-2021,83199,83650,82825,83382.10156,83031.5,10943
31-05-2021,83237,83965,83000,83641.39844,83289.70313,10282
01-06-2021,83643.39844,84800,82811.79688,83083.45313,82734.10938,11331
02-06-2021,82800,84776.45313,82800,84432.64844,84077.63281,10170
03-06-2021,84705,85086,83810,84471,84115.82813,9669
04-06-2021,84850,85336,84240,84918.70313,84561.64844,11134
07-06-2021,85598.89844,87300,82250,82400.5,82054.02344,69851
08-06-2021,82260,82455.14844,81150.14844,81349.20313,81007.14844,26448
09-06-2021,81869,81989,80009,80228.14844,79890.8125,19134
10-06-2021,80301,82325.95313,80050.04688,82172.14844,81826.625,20186
11-06-2021,82572.14844,82818.45313,81325.20313,82171.5,81825.97656,13297
14-06-2021,82000,83127.95313,81271.29688,82476.85156,82130.05469,11908
15-06-2021,82530.5,83357.75,81950,82862.70313,82514.28906,12061
16-06-2021,82799,83150,82350.04688,82554.29688,82207.17188,10103
17-06-2021,81925,83295.85156,81826.04688,82676.39844,82328.75781,14770
18-06-2021,82650,83147.39844,80500,82644.10156,82296.60156,32641
21-06-2021,81000,82250,81000,81777.04688,81433.1875,6928
22-06-2021,82500,82500,81500,81747.25,81403.51563,7101
23-06-2021,81750,82499.95313,81750,81970.54688,81625.86719,4801
24-06-2021,82198,82198,80650,80975,80634.52344,9667
25-06-2021,81217.89844,81249.04688,80375,80514.20313,80175.65625,7525
28-06-2021,80899,81148.85156,80141,80554.64844,80215.92969,10158
29-06-2021,80750,80750,79527.75,80222.25,79884.9375,14280
30-06-2021,80300,80649.54688,79871,80079.5,79742.77344,7178
01-07-2021,80100,81467.85156,80100,81018.29688,80677.63281,9204
02-07-2021,81021.10156,81489.60156,80600,81142.29688,80801.10938,6768
05-07-2021,81190,81827.75,80600,80830.35156,80490.48438,8057
06-07-2021,80890,81384,80350,80449.20313,80110.9375,6734
07-07-2021,80600,81349.85156,80300.20313,80768.89844,80429.27344,10475
08-07-2021,81000,81339.95313,80100,80417.95313,80079.82031,5867
09-07-2021,80600,80699.89844,79880,79994.70313,79658.35156,10267
12-07-2021,80300,80480.20313,79880,80187.10156,79849.9375,5751
13-07-2021,80439.95313,83450,80001.10156,83115.79688,82766.3125,35724
14-07-2021,83000,83356.95313,82380.60156,82806.04688,82457.86719,9792
15-07-2021,82806,83254.95313,81116,81445.20313,81102.75,10241
16-07-2021,81950,82710,81354.89844,82449.85156,82103.16406,11216
19-07-2021,81800,82964.95313,81625,82236.29688,81890.50781,7692
20-07-2021,82201,82700,81402,81640.04688,81296.76563,7135
22-07-2021,81650.5,82400,81242.54688,81572,81229.00781,6118
23-07-2021,81879.95313,81969.75,81000,81174.85156,80833.53906,4471
26-07-2021,81349,81599.54688,80700,80917.75,80577.50781,5993
27-07-2021,80925,81319.95313,79947.85156,80095.35156,79758.5625,6581
28-07-2021,80255.54688,80545,79201.04688,79922.75,79586.69531,7559
29-07-2021,80002.29688,80297.79688,79451.95313,79725.5,79390.26563,5158
30-07-2021,79964.70313,81140,79713.29688,79907.45313,79571.46094,9818
02-08-2021,80499,81349.95313,80133.29688,80420.85156,80082.70313,10580
03-08-2021,80800,81220,80512.5,81018.39844,80677.73438,5106
04-08-2021,81019,81600.45313,80202,80453,80164.1875,6965
05-08-2021,80613.89844,80722.29688,79466.89844,79663.25,79377.25781,8114
06-08-2021,79696.95313,80149.75,79000,79159.64844,78875.46875,10148
09-08-2021,79489.95313,82664.79688,79200,80050.64844,79763.28125,64535
10-08-2021,80099,80939.95313,78200,78828.04688,78545.0625,22258
11-08-2021,79000,79799.64844,77300,77603.10156,77324.50781,16579
12-08-2021,78199,78709.95313,77605,78236.04688,77955.1875,13737
13-08-2021,78550,79200,78468.14844,78872.85156,78589.71875,9067
16-08-2021,78951.70313,79350,78110,78658.79688,78376.42969,8280
17-08-2021,78658.79688,79165.04688,77930.10156,78736.60156,78453.94531,9035
18-08-2021,79099,79500,78900,79347.14844,79062.3125,7011
20-08-2021,79399,79399,77805,78076.95313,77796.67188,8520
23-08-2021,78699,78699,75950,76162.89844,75889.47656,14541
24-08-2021,76500,77401,76014.75,77157.95313,76880.96875,12172
25-08-2021,77239.95313,77980,76737.54688,77015.54688,76739.07813,12272
26-08-2021,77131,77265,76300,76564.54688,76289.69531,8394
27-08-2021,76650,77332.64844,76564.54688,76953.45313,76677.19531,6617
30-08-2021,77000,78374.95313,77000,78185.5,77904.82813,9045
31-08-2021,78300,79855.04688,78257.79688,79742.75,79456.49219,14859
01-09-2021,80000,80559.95313,79239.79688,79954.64844,79667.63281,10789
02-09-2021,80393,81875.54688,80041.45313,81265.14844,80973.41406,14947
03-09-2021,81949,82600.10156,81509.89844,82397.85156,82102.05469,15764
06-09-2021,82700,83200,81278.75,81404.85156,81112.63281,10180
07-09-2021,81785,82300,80890.04688,81084.70313,80793.61719,11928
08-09-2021,81380,81429.64844,79810,80240,79951.95313,9413
09-09-2021,80300,81469.95313,79800,79867.89844,79581.17188,14454
13-09-2021,79800,80407.10156,79250,80243.60156,79955.53906,7150
14-09-2021,80230,80847.04688,80052.04688,80423.85156,80135.14063,9958
15-09-2021,80521,80995,80116.64844,80210.14844,79922.21094,9413
16-09-2021,80600,80600,79801,79971.70313,79684.625,6457
17-09-2021,80000,80339.79688,78851,79397.25,79112.21875,13253
20-09-2021,79190,79950,78510,78875.45313,78592.30469,11737
21-09-2021,78870,79031.29688,78050,78373.75,78092.39844,10584
22-09-2021,78500,80550,78500,79993.79688,79706.64844,16457
23-09-2021,80600,80999,80001.54688,80220.70313,79932.71875,6530
24-09-2021,80500,80690,79055.04688,79456.5,79171.26563,11095
27-09-2021,79949,82000,79144.64844,81893.39844,81599.41406,20927
28-09-2021,81759.39844,81890,79810,80488.60156,80199.66406,14053
29-09-2021,80306.10156,80431.5,78901.04688,79056.70313,78772.90625,25732
30-09-2021,79550,79679.95313,78652.04688,79375.54688,79090.59375,16379
01-10-2021,79000,79370,78510,78994.39844,78710.8125,8506
04-10-2021,79477.20313,80551.95313,79400,79787,79500.58594,10101
05-10-2021,79750,80070,79232,79407.20313,79122.13281,5361
06-10-2021,79645,79890,78500,78629.5,78347.23438,9556
07-10-2021,79149.95313,81446.39844,78860.10156,81272.54688,80980.78125,22060
08-10-2021,81300,86373.45313,81100.10156,85860.45313,85552.23438,54225
11-10-2021,85860,87550,84720.45313,84932.89844,84628.00781,28671
12-10-2021,85000,86199.95313,84380.20313,85617.5,85310.14844,16687
13-10-2021,86158,86800,85440,86106.54688,85797.44531,11972
14-10-2021,86335,86600,84999.89844,85166.45313,84860.71875,7265
18-10-2021,85300,86900,84000,84314.10156,84011.42188,20490
19-10-2021,84839,85176.25,82589.35156,83013.20313,82715.19531,15834
20-10-2021,83150,83382.45313,81000,82516.54688,82220.32031,28021
21-10-2021,83278.79688,83399.95313,80900.54688,81091.45313,80800.35156,18125
22-10-2021,81100.04688,82273.25,80080,80800.39844,80510.33594,24048
25-10-2021,81499.95313,81499.95313,79016.45313,79429.45313,79144.3125,19941
26-10-2021,79500,80500,79283.70313,80093.75,79806.22656,7847
27-10-2021,80494,80575,79200,79372.79688,79087.85156,6723
28-10-2021,79373,79709.20313,77300,77609.35156,77330.74219,12606
29-10-2021,77999.95313,78400,76650,77308.14844,77030.61719,9403
01-11-2021,77694,78978.14844,77250,78741.04688,78458.375,7650
02-11-2021,78350,79390,78350,78585.20313,78303.09375,6829
03-11-2021,78860,79190,77800,77968.89844,77689,7732
04-11-2021,78375,78633.95313,78100.04688,78412.5,78131.02344,1245
08-11-2021,78880,80308,78550,79942.25,79655.27344,9209
09-11-2021,80295,80489.85156,78001,78508.70313,78226.85938,23116
10-11-2021,78508,78928.75,78050,78167.5,77886.89063,9926
11-11-2021,78399.85156,78399.85156,76900,77210.89844,76933.72656,12757
12-11-2021,77580,78297.85156,77254.10156,78174.85156,77894.21875,11688
15-11-2021,78400,78870.04688,77800,78485.5,78203.74219,10112
16-11-2021,78410,79448,78210.25,78444.79688,78163.1875,16137
17-11-2021,78694.45313,79500,78527.04688,79374.14844,79092.22656,10113
18-11-2021,79600,79665.95313,77299,77464.75,77189.61719,10930
22-11-2021,77842,77899,75020,75657.60156,75388.89063,15725
23-11-2021,75800,76699,75093.64844,76501.54688,76229.83594,7408
24-11-2021,76654.54688,77397.85156,76114.14844,76469.54688,76197.95313,6410
25-11-2021,76569.54688,76698,75280.60156,75663.39844,75394.67188,10280
26-11-2021,75650,75650,74511,75190.35156,74923.28906,9869
29-11-2021,74905,75099.95313,73050,73818.25,73556.0625,8554
30-11-2021,73541,75996,73541,74630.79688,74365.73438,25947
01-12-2021,74989.89844,75360,73501.10156,73708.60156,73446.80469,11738
02-12-2021,74124,74280,73250.10156,73881.70313,73619.29688,11728
03-12-2021,74189.95313,74691.85156,73764.85156,73882.29688,73619.89063,6322
06-12-2021,73950,74136.64844,72954.79688,73129.04688,72869.30469,7682
07-12-2021,73690,73879.79688,73351,73608.89844,73347.46094,4638
08-12-2021,74048,75242.75,74009.35156,74655.29688,74390.14844,8118
09-12-2021,74934.35156,75275,74101.10156,74668.54688,74403.34375,6709
10-12-2021,74055,75000,74000,74221,73957.39063,4831
13-12-2021,74680,75111,73645,73792,73529.91406,7479
14-12-2021,73650,74200,73500,74111.85156,73848.625,5830
15-12-2021,74005,74550,73800,73985.5,73722.72656,3594
16-12-2021,74060,74298.64844,73100,73306.45313,73046.09375,8181
17-12-2021,73270,73380,72100,72558.04688,72300.34375,10564
20-12-2021,72000,72199.89844,68700,69950.5,69702.05469,19827
21-12-2021,69950.5,71139.70313,69950,70413.64844,70163.5625,11270
22-12-2021,70499.85156,71290,70236,70549.45313,70298.875,8950
23-12-2021,70990,71500,70700.04688,71029.60156,70777.32031,8715
24-12-2021,71300,71300,69706.75,70090.70313,69841.75781,8524
27-12-2021,70089,70689.45313,69010,70526.20313,70275.71875,7843
28-12-2021,70540,71999,70540,71617.70313,71363.32813,8194
29-12-2021,71850,72697.85156,71400,72559.04688,72301.33594,9449
30-12-2021,72698.95313,72888,71850.29688,72119.54688,71863.39844,6786
31-12-2021,72011,73699.25,72011,73338,73077.51563,6473
03-01-2022,73589.95313,73979.95313,73113.64844,73367.70313,73107.125,5871
04-01-2022,73667.70313,74000,73350,73937.20313,73674.60156,6005
05-01-2022,73937.20313,74400,73783,74046,73783.00781,7370
06-01-2022,73905,74495,73200,74155.29688,73891.91406,7559
07-01-2022,74210.14844,74573.95313,73551.04688,74189.29688,73925.79688,5550
10-01-2022,74210,74979.10156,74150,74286.39844,74022.55469,5451
11-01-2022,74286,74445,73918,74291.29688,74027.4375,5864
12-01-2022,74291.29688,75498.10156,74260.04688,75383.75,75116.00781,7862
13-01-2022,75551,76300,75030.20313,75977.04688,75707.19531,9077
14-01-2022,75970,76277.14844,75345.04688,76134.64844,75864.23438,4493
17-01-2022,76134.64844,77185.45313,75800.04688,76822.20313,76549.35938,6852
18-01-2022,76851,77299.89844,76000,76296.85156,76025.86719,8057
19-01-2022,76300,76780.29688,75650,76529.85156,76258.04688,6542
20-01-2022,76097.95313,76097.95313,73500,73728.25,73466.39063,16368
21-01-2022,73640,74800,72054.35156,72697.10156,72438.90625,11025
24-01-2022,72700,72989.95313,70002,71077.35156,70824.89844,10330
25-01-2022,70900,72249.54688,69815.39844,70569.95313,70319.30469,11974
27-01-2022,70120,71049,69459.54688,70712.64844,70461.49219,10272
28-01-2022,71070,72850,71070,71327.70313,71074.375,9147
31-01-2022,72180,72500.04688,71401.04688,72148.10156,71891.85938,6201
01-02-2022,72400,72680,71200.20313,71515.45313,71261.45313,12365
02-02-2022,71601,72674.64844,71185,71462.45313,71208.64063,8742
03-02-2022,70450,71930,70111.29688,70987.14844,70735.02344,10786
04-02-2022,70987,71297.5,69851.89844,70006.39844,69757.75781,11034
07-02-2022,70398.95313,70421.85156,68600,68798.79688,68554.44531,12143
08-02-2022,69240,69800,68500,69426.35156,69179.76563,11669
09-02-2022,69601,70579.85156,69601,70426.60156,70176.46875,5620
10-02-2022,70919.60156,70919.60156,69501,69769.20313,69521.40625,14416
11-02-2022,69700,69700,68038.20313,68233.45313,67991.10156,15042
14-02-2022,67866,67866,65708,65929,65694.82813,18628
15-02-2022,66475,66999.89844,65007.05078,66680.14844,66443.32031,14444
16-02-2022,67240,67275,66000.89844,66140.60156,65905.6875,12266
17-02-2022,66450,66641.39844,65439.64844,65615.75,65385.67188,7727
18-02-2022,65315,66263.29688,65210.30078,65638.95313,65408.79688,19661
21-02-2022,65574.89844,65574.89844,64602.35156,64734.64844,64507.65625,10513
22-02-2022,63000,65999.04688,63000,65769.60156,65538.97656,26513
23-02-2022,66164.20313,66799.95313,65701,65803.60156,65572.85938,11015
24-02-2022,64350,65850,63000,63945.60156,63721.37891,43260
25-02-2022,64100,65814.95313,64022.69922,65651.70313,65421.49609,19903
28-02-2022,65252,66250,64450,65740.95313,65510.42969,13429
02-03-2022,65660,66500,65140.85156,66223.85156,65991.64063,18103
03-03-2022,66950,66980,65723,66035.45313,65803.89844,13310
04-03-2022,65600,66199.95313,65000,65911.29688,65680.17188,18449
07-03-2022,65140,66448,63741.60156,66153.10156,65921.125,29607
08-03-2022,66150,66650,65501,66394.85156,66162.03906,8208
09-03-2022,66600,66950,65890.20313,66087.85156,65856.11719,6893
10-03-2022,66687.85156,67497.79688,66555,66881.89844,66647.375,9680
11-03-2022,66590,68094.04688,66365,67898.29688,67660.21094,7705
14-03-2022,68034,68450,67405.04688,68372.35156,68132.60938,6352
15-03-2022,68200,68995,67500,68085,67846.26563,9065
16-03-2022,68700,68849.89844,68186.64844,68370.45313,68130.71875,7593
17-03-2022,68600,69889,68500.10156,68957.79688,68715.99219,14905
21-03-2022,69652.64844,69860,66588,66876.35156,66641.84375,12368
22-03-2022,67248.89844,67300,65900,67096.60156,66861.32813,9663
23-03-2022,67105,67726.60156,66611.10156,66844.70313,66610.30469,8261
24-03-2022,66840,67399.95313,66450,66718.75,66484.79688,7400
25-03-2022,66900.04688,67179.64844,66000,66501.10156,66267.91406,5838
28-03-2022,66500,66500,64955.80078,65708.64844,65478.23438,9839
29-03-2022,65790,66878.35156,65010,65297.05078,65068.08594,9704
30-03-2022,65849.54688,65899.95313,65134.55078,65358.89844,65129.71875,7190
31-03-2022,65495,65800,64701.44922,65022.10156,64794.10156,10386
01-04-2022,65100,66650,65099.94922,66485.20313,66252.07813,7651
04-04-2022,66710,67259.95313,66710,67129.89844,66894.50781,6506
05-04-2022,67129.89844,68100,67129.89844,67756.04688,67518.45313,7621
06-04-2022,67790,67956.04688,67203.14844,67630.85156,67393.70313,6216
07-04-2022,67750,68194.14844,66900,67109.25,66873.92969,8501
08-04-2022,67490,68128.95313,66708.64844,67782.85156,67545.16406,12652
11-04-2022,67500,68000,67301.04688,67765.64844,67528.02344,4286
12-04-2022,67600,67987.20313,66565.29688,67585.70313,67348.71094,13531
13-04-2022,67650,68121,67011,67447.29688,67210.79688,8522
18-04-2022,67003,67480.45313,66000.14844,66944.95313,66710.21094,11982
19-04-2022,67004,67797.54688,65800,66361.39844,66128.69531,17383
20-04-2022,66699.79688,68352.25,66501.60156,67670.39844,67433.11719,9721
21-04-2022,68005,70100,67860,69714.79688,69470.33594,11532
22-04-2022,69625,69625,68600,69143.85156,68901.39844,6278
25-04-2022,68550,69499,68235.35156,69115.89844,68873.54688,9387
26-04-2022,69500,71537.89844,69225,71331.5,71081.375,16723
27-04-2022,70315,72599.89844,70200,72218.95313,71965.71875,14670
28-04-2022,72648,72648,71254,72330.70313,72077.07813,11877
29-04-2022,72330,73400,71801.29688,72729,72473.97656,11934
02-05-2022,72000,72850,71778.5,72597.5,72342.9375,5432
04-05-2022,72800,73310.64844,71300,71878.35156,71626.3125,9510
05-05-2022,72190,72850,70777,71182.14844,70932.54688,7309
06-05-2022,70650,70831.85156,69250,69913.60156,69668.45313,8667
09-05-2022,69601,69855,68325.20313,68578,68337.53125,11683
10-05-2022,68490,70939.89844,67200,68810.04688,68568.76563,28293
11-05-2022,68350,69274.89844,67817.14844,68110.70313,67871.875,10262
12-05-2022,67990,68199.95313,66680,67622.04688,67384.92969,11473
13-05-2022,67690,73280.60156,67690,72050.89844,71798.25,28470
16-05-2022,71780,73240,71400.10156,72528.39844,72274.07813,12665
17-05-2022,72800,74300,72600,74006.75,73747.25,10590
18-05-2022,74205,74849.95313,73811.04688,74687.64844,74425.75781,10398
19-05-2022,73500,74250,73001,73434.75,73177.24219,8680
20-05-2022,74200,74679.95313,73978.79688,74104.95313,73845.10156,7777
23-05-2022,74500,75146.89844,73066.29688,73386.20313,73128.875,8044
24-05-2022,73499.95313,74598.89844,73112.95313,74395.5,74134.63281,7073
25-05-2022,74564.25,75428,73574.60156,74824.25,74561.88281,7765
26-05-2022,75000,75300,73400,75060.95313,74797.75,9279
27-05-2022,75210,75690,74300,74654.85156,74393.07031,7417
30-05-2022,74900,75795.5,74862.14844,75388.04688,75123.70313,6081
31-05-2022,75400,78165.64844,75237.45313,77649.45313,77377.17969,27991
01-06-2022,77200,77570,76000,76331.5,76063.84375,7322
02-06-2022,75501.10156,75999.85156,75030.39844,75872.79688,75606.75781,5643
03-06-2022,76061,76887.95313,76061,76460.35156,76192.24219,10174
06-06-2022,76390,76672.85156,74555.04688,74712.29688,74450.32031,8339
07-06-2022,74000,74497.25,71337.60156,71659,71407.72656,12064
08-06-2022,71701,72396.64844,70320,70653.54688,70405.80469,10536
09-06-2022,70000,70700,70000,70425.75,70178.80469,5276
10-06-2022,70115.95313,70545,69718.5,69952.25,69706.96094,6364
13-06-2022,69000,69307.79688,68215.79688,68558.54688,68318.14844,5879
14-06-2022,67506,69500,67506,68202.25,67963.10156,6121
15-06-2022,68202.25,69551,68202.25,68441.70313,68201.71875,7761
16-06-2022,69295,69314.95313,67000,67176.60156,66941.04688,7091
17-06-2022,67000,69130,65878.35156,68124.54688,67885.67188,17498
20-06-2022,68260.79688,68599.89844,66491.45313,66651.54688,66417.83594,6721
21-06-2022,66658,68299.95313,66658,68091.54688,67852.78125,5942
22-06-2022,67600,68230,67350,68040.60156,67802.01563,4849
23-06-2022,68040.60156,69280,68040.54688,69006.20313,68764.23438,7455
24-06-2022,68900,70775,68900,70553,70305.60156,12532
27-06-2022,71200,71907.70313,70900,71221.75,70972.01563,8117
28-06-2022,71000,72599.75,70567.70313,72268.64844,72015.24219,10643
29-06-2022,71567,72000,71150,71523.75,71272.95313,6071
30-06-2022,71748,72099.79688,70425,70800.89844,70552.63281,6089
01-07-2022,70300,72500,70300,72194.29688,71941.14063,5409
04-07-2022,71900,72499.85156,71600,71776.45313,71524.76563,4102
05-07-2022,72000,72340,71056.45313,71221.14844,70971.41406,3862
06-07-2022,71721.95313,73500,71499.45313,73230.20313,72973.41406,7785
07-07-2022,73825,75500,73346.29688,75337.89844,75073.72656,12354
08-07-2022,75337.89844,76454,75335.04688,76044.95313,75778.29688,10071
11-07-2022,76000,76500,75300,76375.85156,76108.03906,8025
12-07-2022,76000,76900,75829.04688,76664.64844,76395.82031,7467
13-07-2022,76674,77600,76674,77273.75,77002.79688,7992
