Date,Open,High,Low,Close,Adj Close,Volume
14-07-2022,77399.79688,77863.45313,76532.29688,77414.89844,77143.44531,6630
15-07-2022,77724,79729.64844,77629.54688,79558.10156,79279.14063,14260
18-07-2022,79602,80998.95313,79600,80742.5,80459.375,15460
19-07-2022,80500,80820.89844,79191.54688,79941.79688,79661.48438,8431
20-07-2022,80075,80618.85156,79400,79784.60156,79504.84375,7028
21-07-2022,79630,80418.39844,79555,80178.39844,79897.25,6751
22-07-2022,80290,80738,79136.29688,79400.60156,79122.17969,6537
25-07-2022,79600,81198.95313,79531.79688,80834.04688,80550.60156,11727
26-07-2022,80829,80965.75,79830.79688,80150.20313,79869.15625,5871
27-07-2022,80150,80971,79650,80864.95313,80726.42969,5546
28-07-2022,81010,83300,81010,83046.5,82904.24219,14509
29-07-2022,83479,83970,82552.29688,83818.14844,83674.57031,12547
01-08-2022,84000,87400,83998.35156,86950.35156,86801.40625,16248
02-08-2022,86930,88950,86300,88173.14844,88022.11719,18522
03-08-2022,88174,88950,87216.75,88738.95313,88586.9375,15400
04-08-2022,88988.95313,89499.89844,87736.64844,88711.79688,88559.83594,11181
05-08-2022,89000,89150,87855.95313,88895.45313,88743.17188,9228
08-08-2022,88500.04688,88900,87500,87717.5,87567.24219,8338
10-08-2022,86805,87234.89844,82610,83466.60156,83323.625,26092
11-08-2022,83999,84598,82101,82500.70313,82359.38281,12363
12-08-2022,82995,84338.20313,82271.54688,83130.85156,82988.44531,10606
16-08-2022,83500,87593.29688,83400.10156,86971.45313,86822.47656,28904
17-08-2022,87000,87925.29688,86381,86853.60156,86704.82031,18111
18-08-2022,86844.95313,87988.04688,85806.29688,87591.54688,87441.5,14967
19-08-2022,87989,88361.85156,86436.95313,86825.89844,86677.16406,11885
22-08-2022,86808.95313,86876.95313,84510,84828.25,84682.94531,11433
23-08-2022,83930,86779.95313,83800,85895.45313,85748.3125,13741
24-08-2022,85799.95313,86699.75,84800.04688,85264.5,85118.44531,8432
25-08-2022,85599,86500,85178.79688,85445,85298.63281,12922
26-08-2022,86400,86445,85000,85272.25,85126.17969,6083
29-08-2022,84629.95313,84894.75,83479,84418.64844,84274.03906,5901
30-08-2022,84895,86263.79688,84740,85364.95313,85218.72656,14199
01-09-2022,85444,85982.89844,84500,85142.75,84996.90625,6632
02-09-2022,85795,85979.25,84202,84356.89844,84212.39844,7733
05-09-2022,84889,85100,84101.29688,84254.04688,84109.71875,4058
06-09-2022,84779.45313,85889.95313,84412.04688,85257.70313,85111.65625,11784
07-09-2022,84900,85910.95313,84900,85133.29688,84987.46875,5967
08-09-2022,85599,86449.89844,85220,85396.39844,85250.11719,7893
09-09-2022,85838.35156,85990,84013,84208.04688,84063.79688,6406
12-09-2022,84550,85900,84250,85808.29688,85661.30469,8568
13-09-2022,86000.10156,86350,85315.04688,85551.25,85404.70313,5533
14-09-2022,83750,86444.04688,83750,86071.70313,85924.26563,9618
15-09-2022,86488,93887,85685.14844,92868.45313,92709.36719,66242
16-09-2022,92490,93200,85716,86112.85156,85965.33594,52693
19-09-2022,87299.95313,87600,84600,86352.79688,86204.875,35699
20-09-2022,86994,87388,85055.54688,85661,85514.26563,17796
21-09-2022,85899,86499,84003.95313,84281.64844,84137.27344,17007
22-09-2022,84600,85200,83400,84511.5,84366.73438,14055
23-09-2022,84900,85100,82169.89844,82599.14844,82457.65625,16345
26-09-2022,82399.5,82399.5,78689.95313,79156.29688,79020.69531,17075
27-09-2022,79700.95313,81446.29688,79450,79831.04688,79694.29688,18319
28-09-2022,79825,81102.70313,79311.45313,80416.70313,80278.95313,15206
29-09-2022,81103,81938.79688,78800,79622,79485.60156,16538
30-09-2022,80080,82131.10156,79022.64844,81654.54688,81514.67188,15688
03-10-2022,82100,82100,80100,80624.25,80486.14063,9872
04-10-2022,81897,83000,81277.64844,82825.45313,82683.57813,10705
06-10-2022,83238,83856.10156,82253,82440.14844,82298.92969,10841
07-10-2022,82499,82989.95313,81803.04688,82769.64844,82627.86719,8103
10-10-2022,81825,82700,81222,82302.10156,82161.125,8792
11-10-2022,82713.64844,83082.95313,80735.25,81081.04688,80942.15625,10869
12-10-2022,81486.5,82636.04688,81200.14844,82481.70313,82340.41406,8355
13-10-2022,82369.85156,82700,81700,82112.35156,81971.69531,8430
14-10-2022,82990,83200,81010.29688,81350.14844,81210.79688,7118
17-10-2022,81390,82641.04688,80789.04688,82267.95313,82127.03125,8749
18-10-2022,82670,83300,82426.75,83088.14844,82945.8125,5618
19-10-2022,83105,84500,82500,83149.45313,83007.01563,9220
20-10-2022,83100,84500,83100,84171.79688,84027.60938,12767
21-10-2022,84210.04688,88187.89844,84210.04688,86224.79688,86077.09375,36192
24-10-2022,87319,87932.20313,85890,86291.54688,86143.73438,3801
25-10-2022,86699,87700,86107.60156,87342.85156,87193.23438,14532
27-10-2022,88200,88299,86650,87362.85156,87213.19531,10885
28-10-2022,87360,89550,87299,89368.29688,89215.21094,26116
31-10-2022,89368.29688,91250,89300.04688,90767,90611.51563,16620
01-11-2022,90800,92099.95313,90300,90830.20313,90674.60938,14548
02-11-2022,91189,91500,90408.35156,90620.79688,90465.5625,11945
03-11-2022,90575,91499,90300,90658.14844,90502.85156,8267
04-11-2022,91000,91500,90500,91248.14844,91091.83594,6468
07-11-2022,91698,96000,91387.45313,94900.10156,94737.53906,28285
09-11-2022,91450,91999.45313,85901.64844,87017.45313,86868.39844,80686
10-11-2022,87017.45313,88347.79688,85100,87468.64844,87318.82031,24162
11-11-2022,88490,88858.75,85855.10156,86156.39844,86008.8125,17194
14-11-2022,86587.20313,86750,85200,86179.85156,86032.22656,13612
15-11-2022,86610.75,87850,86179.85156,87574.25,87424.23438,19773
16-11-2022,87550,88300,87000.25,87686,87535.79688,9638
17-11-2022,88000,88150,87140.25,87890.45313,87742.89844,8525
18-11-2022,87999,88394.85156,87409.70313,88092.70313,87944.8125,6997
21-11-2022,88300,89397,87220,89097.20313,88947.625,11462
22-11-2022,89005,89800,88500,88956.20313,88806.85938,9016
23-11-2022,89309.95313,89654,88685.95313,88973.14844,88823.77344,6407
24-11-2022,89199,89600,88687.20313,89404.64844,89254.55469,6000
25-11-2022,89365,90388,89001,89904.60156,89753.66406,9260
28-11-2022,90000,91969,89930.04688,91533.79688,91380.125,13196
29-11-2022,92000,92800,91900.04688,92565.14844,92409.75,11792
30-11-2022,92800,94103.45313,92269,93557.54688,93400.47656,17300
01-12-2022,94000,95151.20313,93234.60156,94325.5,94167.14063,16380
02-12-2022,94490,94988,93234,94554.20313,94395.46094,11977
05-12-2022,94711.95313,95243.64844,94052.45313,94673.70313,94514.76563,8584
06-12-2022,94599,94800,94060.04688,94516.89844,94358.21875,6816
07-12-2022,94699.95313,95075.89844,92616.54688,92885.39844,92729.46094,13731
08-12-2022,93100,93479.95313,90250,91092.39844,90939.46875,14507
09-12-2022,91309,92000,90065.14844,91510.70313,91357.07031,10766
12-12-2022,91730,91730,90600.04688,91393.64844,91240.21875,6440
13-12-2022,91455,91899,90601,90969.95313,90817.23438,5928
14-12-2022,91225,91947.29688,90943.75,91165.45313,91012.40625,4831
15-12-2022,91140,91699.95313,90502,90872.85156,90720.28906,5201
16-12-2022,90521,90728.75,88600,89112.75,88963.14844,8992
19-12-2022,89113,90230.95313,88536.64844,89916.95313,89766,5089
20-12-2022,90199.89844,90199.89844,88700,89005,88855.57813,7210
21-12-2022,89299,89900,87278.75,88192.95313,88044.89844,7768
22-12-2022,88200.04688,88899.75,87501,88192.75,88044.69531,5601
23-12-2022,88140,88140,85774.25,86071,85926.50781,7258
26-12-2022,85802.45313,88373.95313,85201.04688,87596.60156,87449.53906,6899
27-12-2022,88000,88490,87500,88090.14844,87942.25781,5533
28-12-2022,87760,88590,87500,87923.25,87775.64063,5192
29-12-2022,87900,87900,86611.45313,87567.95313,87420.9375,6365
30-12-2022,87900,89250,87812.25,88535.45313,88386.82031,6766
02-01-2023,88600,88745.35156,87879.70313,88051.20313,87903.38281,4248
03-01-2023,88397.89844,89121,87962.70313,88876.14844,88726.94531,4793
04-01-2023,88892,89073.54688,87398,88012.25,87864.49219,7515
05-01-2023,88500,91900,88441.95313,91275.79688,91122.55469,22626
06-01-2023,91580,93400,90557.79688,93141.5,92985.13281,28710
09-01-2023,93600,93998.75,92902,93447.60156,93290.71875,8191
10-01-2023,93250,94480,93093.89844,94163.95313,94005.86719,11295
11-01-2023,94261,94399.85156,90750,91142,90988.99219,12684
12-01-2023,91597.75,91663.5,88573,89518.25,89367.96875,13853
13-01-2023,89700,90650,89156.29688,89712.95313,89562.34375,13692
16-01-2023,90100,90679.60156,89000,89228.35156,89078.55469,9198
17-01-2023,89682.85156,89965.89844,89010.04688,89526.75,89376.45313,6548
18-01-2023,89360,90399.95313,89279.95313,90196.85156,90045.42969,6516
19-01-2023,89999,90899,89819,90484,90332.09375,5767
20-01-2023,90484,91198.89844,89255.64844,89557,89406.64844,7211
23-01-2023,89995,90539.75,89679.95313,90280.35156,90128.78906,4493
24-01-2023,90500,90949.39844,90045.04688,90414.5,90262.71094,4227
25-01-2023,90300,90436,88429.60156,89571.75,89421.375,5737
27-01-2023,89640,89665.75,86911.35156,88261.10156,88112.92188,9731
30-01-2023,88360,90207,88062.75,89263.89844,89114.03906,7747
31-01-2023,89500,91090,89405.04688,90869.39844,90716.84375,11151
01-02-2023,91000,92950,90722.54688,91961.45313,91807.0625,11990
02-02-2023,91700,93000,91052.64844,92817.35156,92661.53125,7087
03-02-2023,93449,93449,91450,92853.35156,92697.46094,8666
06-02-2023,92785,93241.45313,92211.54688,92677.85156,92522.25781,6467
07-02-2023,92600,92700,91550,91739.85156,91585.83594,5791
08-02-2023,91630,92484.85156,90739.85156,92275.64844,92120.73438,5787
09-02-2023,92275,93100,87351,88813.04688,88663.94531,36042
10-02-2023,89000,89976.89844,88125.64844,89070.89844,88921.36719,10500
13-02-2023,89408,89408,88200,88803.89844,88654.8125,7364
14-02-2023,89260,89260,87500,88050,87902.17969,6328
15-02-2023,88390,89074.20313,88050,88855.45313,88706.28125,6123
16-02-2023,88800,89971.70313,88722.20313,89215.79688,89066.01563,8304
17-02-2023,89120,89668,88550,88739.70313,88590.72656,4351
20-02-2023,89000,90000,88717.10156,89181.10156,89031.38281,5810
21-02-2023,89648,90445,89121.25,89957.20313,89809.20313,6804
22-02-2023,89958,90000,87500,87658.29688,87514.07813,10970
23-02-2023,87999,88249,86001,86730.85156,86588.15625,10316
24-02-2023,87350,87462,86650,86800.70313,86657.89063,4732
27-02-2023,86786,86786,84802.04688,85143.10156,85003.01563,7189
28-02-2023,85565,85898.20313,84640,85256.60156,85116.32813,9473
01-03-2023,85654.25,86444.95313,84827.5,86068.60156,85926.99219,6829
02-03-2023,86480,87150,86000,86802.70313,86659.89063,4710
03-03-2023,87001,87399.39844,86200.89844,86363.14844,86221.05469,5234
06-03-2023,86400,87250,86400,86715.35156,86572.67969,4610
08-03-2023,86557,87199,86471.14844,86752.79688,86610.0625,4988
09-03-2023,86800,87169.04688,85360,85596.89844,85456.07031,6402
10-03-2023,85499.89844,85549.95313,84351,85111.20313,84971.17188,4951
13-03-2023,85330,85591.54688,82812.45313,83076.29688,82939.61719,7256
14-03-2023,83389.95313,83661.89844,82280.39844,82492.29688,82356.57813,6817
15-03-2023,83192,83199,81974.35156,82107.10156,81972.01563,4360
16-03-2023,82101,83501,81380.04688,83140.70313,83003.91406,7114
17-03-2023,83556,83556,82050,82901.79688,82765.39844,10903
20-03-2023,83556,83688.95313,82235.35156,83559.95313,83422.47656,5263
21-03-2023,83600,85710,83232.20313,83746,83608.21875,6860
22-03-2023,83900,84500,83675.04688,84399.85156,84260.99219,2961
23-03-2023,84349,84778.75,84000,84164.64844,84026.17188,2966
24-03-2023,84448.95313,84778.95313,83700,83878.5,83740.5,3982
27-03-2023,83878,84549.89844,83416.95313,83709.75,83572.02344,3643
28-03-2023,83899,84253.89844,82223.54688,82365.35156,82229.83594,4242
29-03-2023,81900,82701.5,81786.5,82012,81877.07031,5133
31-03-2023,82422,84444,82088.25,84047.20313,83908.92188,5856
03-04-2023,84047.20313,84550,83752,84400.85156,84261.99219,2396
05-04-2023,84284.20313,84746.5,83830,83949.89844,83811.78125,2944
06-04-2023,84000,84500,83325.75,84005.54688,83867.33594,3733
10-04-2023,83750,84780,83750,84398.45313,84259.59375,3582
11-04-2023,84601.04688,85298.29688,84294.29688,84617,84477.78125,3034
12-04-2023,84800.89844,85794.20313,84750,85456.25,85315.64844,4928
13-04-2023,85699,85700.04688,85407.35156,85516.95313,85376.25781,2496
17-04-2023,85499,85700,85001,85376.35156,85235.88281,2573
18-04-2023,85500,87495,85487.45313,86821.35156,86678.50781,6492
19-04-2023,87000,87343.70313,85697,85837.25,85696.02344,2897
20-04-2023,86279,86869.20313,86012.14844,86502.64844,86360.32813,2998
21-04-2023,86300,86950,86090.14844,86517.39844,86375.05469,3418
24-04-2023,86945,87200,86300,86896.14844,86753.17969,3160
25-04-2023,87100,87399.95313,86086,86561.45313,86419.03906,3991
26-04-2023,86550,87332.89844,86400,87231.20313,87087.6875,4413
27-04-2023,87497,87600,86810,87455.89844,87312.00781,3368
28-04-2023,87437.35156,89300,87376,89006.79688,88860.35938,7620
02-05-2023,89007,89498.89844,88002.04688,88596.89844,88451.13281,5222
03-05-2023,88787.95313,94390,88318.85156,93559.79688,93405.86719,47192
04-05-2023,94000,95760,93026.25,95110.79688,94954.3125,28698
05-05-2023,95110.79688,98974.64844,94500,98614.04688,98451.79688,44972
08-05-2023,98620,99933.5,97398.25,97730.64844,97569.85156,26682
09-05-2023,98149.5,99200,97201.35156,97499.75,97339.33594,13521
10-05-2023,98200,98200,96575.04688,97229.35156,97069.38281,9964
11-05-2023,97700,98240,97200,97361,97200.8125,9435
12-05-2023,97760,97800,96600.04688,96689.14844,96530.07031,6319
15-05-2023,96705,97656.35156,95150,96900.89844,96741.46875,9670
16-05-2023,96800,97600,96400,96551.85156,96393,9357
17-05-2023,96536,97900,96299.79688,97655.10156,97494.42969,9469
18-05-2023,97872.25,98400,96800.10156,97060.70313,96901.01563,8164
19-05-2023,97258.04688,97280.95313,95700,96236.64844,96078.3125,10866
22-05-2023,96356.64844,96553.39844,95674.25,95911.45313,95753.65625,7085
23-05-2023,96066,96453.79688,95225.29688,95487.64844,95330.54688,9019
24-05-2023,95550,97458.39844,95338.54688,95640.29688,95482.94531,13583
25-05-2023,95680,97052.5,95570.39844,96727.35156,96568.21094,8319
26-05-2023,96735,98171,96601.14844,97881.79688,97720.75781,6694
29-05-2023,98050,98440.89844,97475,97782.20313,97621.32813,4096
30-05-2023,97782.20313,97935,96900,97096.39844,96936.64844,4289
31-05-2023,96906.39844,98650.75,96650.10156,97211.70313,97051.76563,13323
01-06-2023,97100,97988.95313,97099,97567.29688,97406.77344,3795
02-06-2023,97567.29688,98100,96067.54688,96368.5,96209.94531,7514
05-06-2023,96880,97187.95313,96502.14844,96797.45313,96638.19531,3003
06-06-2023,96888,97249.5,96227.64844,96636.25,96477.25781,4249
07-06-2023,97000,99230.5,96775.14844,97553.10156,97392.60156,10781
08-06-2023,97610,98599,96900,97077.35156,96917.63281,9411
09-06-2023,97264,98597.89844,97150,98390.95313,98229.07031,8604
12-06-2023,98335.10156,99400,98152.75,98968.54688,98805.71875,7627
13-06-2023,99150.20313,100439.9531,99150.20313,99992.85156,99828.33594,16655
14-06-2023,99993,100400,99400,100114.1484,99949.4375,9786
15-06-2023,100099,100849.6016,99711,100081,99916.34375,8297
16-06-2023,100083,100694.9531,99549.5,99892.5,99728.14844,9713
19-06-2023,100000,100651,99557.04688,99758.20313,99594.07813,4964
20-06-2023,100200,100200,98280.10156,99348.20313,99184.75,8914
21-06-2023,99648,100950,99484.35156,100422.2031,100256.9844,10714
22-06-2023,100400,100900,99500,99868.45313,99704.14063,5564
23-06-2023,99977,99977,98880.04688,99492.04688,99328.35938,4670
26-06-2023,99799.95313,100079.8984,99071.79688,99954.64844,99790.19531,3699
27-06-2023,99900,100500.9531,99300,99591.25,99427.39844,7862
28-06-2023,99591.25,99591.25,99591.25,99591.25,99427.39844,0
30-06-2023,100598,101648.2969,100020.25,101260.5,101093.8984,9620
03-07-2023,101073,101888,99600,99899.45313,99735.09375,9229
04-07-2023,100480,100480,99000,99148.89844,98985.77344,5734
05-07-2023,99600,100300,99099,100191.2031,100026.3594,5430
06-07-2023,100215,101888,100043.5,101306.5,101139.8203,8593
07-07-2023,101180,101974.9531,100680,101227.6484,101061.1016,6354
10-07-2023,101177,101842.2969,100400.25,100602.8516,100437.3359,5534
11-07-2023,100949.8984,102214.8984,100811.0469,101930.2031,101762.5,7421
12-07-2023,101899,102494.9531,101652.7031,102231.3984,102063.2031,6691
13-07-2023,102102,102300,101003.2969,101263.9531,101097.3438,3256
14-07-2023,101450,102400,101264.25,102141.2031,101973.1563,5109
17-07-2023,102141.2031,102341.2031,101820.5,101988.1484,101820.3516,2065
18-07-2023,102000,102499.9531,101611.0469,102245.4531,102077.2344,3212
19-07-2023,102256,102990,102065.2969,102718.1484,102549.1484,4956
20-07-2023,102500,102733.9531,101600,101896.2031,101896.2031,3770
21-07-2023,101999.2969,102300.2969,101550,102089.25,102089.25,2112
24-07-2023,102100,103186.7031,101750,102723.5,102723.5,4020
25-07-2023,102202.1016,102699,102000,102525.7969,102525.7969,2053
26-07-2023,103000,103263.5,102000,102205.1484,102205.1484,4152
27-07-2023,102625,102899,101870.3516,102403.1484,102403.1484,2542
28-07-2023,102050.2031,102792.1484,101880.7031,102534.1484,102534.1484,2608
31-07-2023,102270,103298.8516,102100,102956.25,102956.25,3198
01-08-2023,102507.1484,103570.9531,102507.1484,103285.75,103285.75,3426
02-08-2023,102998,103199.9531,102000,102589.2031,102589.2031,3702
03-08-2023,102603,107600,101400.0469,106973.3516,106973.3516,23043
04-08-2023,108469,111997,106775.3516,111296.5,111296.5,26665
07-08-2023,111472,111500,107912.3516,108216.25,108216.25,11175
08-08-2023,108216.25,108830.5469,105864.1484,107634.8516,107634.8516,11305
09-08-2023,107634.8516,107999,106000,106416.8984,106416.8984,8607
10-08-2023,106400.25,106753.2969,105600.0469,106355.6016,106355.6016,6482
11-08-2023,106750,106750,105615.6016,105989.25,105989.25,4759
14-08-2023,105711.0469,106650,104807,106266.3516,106266.3516,4265
16-08-2023,105500,106650,104834.3516,106463.7031,106463.7031,4641
17-08-2023,105905.7969,106979.25,105905.7969,106472.8984,106472.8984,4952
18-08-2023,106500,108000,106430.0469,107760.3516,107760.3516,7089
21-08-2023,108500,108599.9531,107568.1016,107798.4531,107798.4531,6810
22-08-2023,108300,108549.9531,107758,108411.7969,108411.7969,3566
23-08-2023,108410,109200,108051.1484,108675.5469,108675.5469,4181
24-08-2023,109399,109399,108106,108595.1484,108595.1484,4788
25-08-2023,108127.6484,108895.7031,108000.5469,108542,108542,3562
28-08-2023,108523.7031,108900.5469,107921.5469,108288,108288,3583
29-08-2023,108353.7031,109000,108250.8516,108812.5,108812.5,2244
30-08-2023,108999,109778.6484,108812.5,109593.9531,109593.9531,2943
31-08-2023,109677,109677,108266.3516,108686.25,108686.25,5954
01-09-2023,109500,109500,107559.0469,107984.1484,107984.1484,6574
04-09-2023,108499,108980,107347.5469,108195.3984,108195.3984,4965
05-09-2023,108453.7031,108800,107888.1484,108520,108520,3494
06-09-2023,108250.5,109537.9531,107500,109395.75,109395.75,8365
07-09-2023,108831,109885.6016,108798.7969,109205.1484,109205.1484,2632
08-09-2023,109300,109420.75,108600.2031,108858.3984,108858.3984,2652
11-09-2023,109450,109850,108905,109440.4531,109440.4531,3871
12-09-2023,109800,109800,107555.0469,107916.2031,107916.2031,8831
13-09-2023,108108,109191.6484,107476.7969,109058.6484,109058.6484,7363
14-09-2023,109000,111200,109000,111001.25,111001.25,6353
15-09-2023,111000,112727.9531,108539.7031,109233.8516,109233.8516,14149
18-09-2023,109666,109798.75,108060,109003.9531,109003.9531,7075
20-09-2023,109000,109764.6484,108100,109603.8984,109603.8984,4471
21-09-2023,109017.6016,109775,108500,108841.6484,108841.6484,3636
22-09-2023,108500,109350,108477.0469,108655.0469,108655.0469,3372
25-09-2023,108999.9531,109489.8984,107651,109360.2031,109360.2031,6572
26-09-2023,109300,109979.9531,108981.4531,109719.6016,109719.6016,3557
27-09-2023,109719.6016,110500,109251.8984,110285.3984,110285.3984,2909
28-09-2023,110112,110277.5,108306.1016,108726.3984,108726.3984,7911
29-09-2023,108725.8516,109362.3516,106800,107295.6016,107295.6016,9966
03-10-2023,108149.75,108600.6016,106551.0469,108294.4531,108294.4531,5523
04-10-2023,108249.7969,108249.7969,106441.1016,106901.3984,106901.3984,3710
05-10-2023,107300,107820,106583.0469,106770.5,106770.5,3120
06-10-2023,107000,108000,107000,107550.25,107550.25,3580
09-10-2023,107350,107684.5469,106405,107266.9531,107266.9531,4229
10-10-2023,107699,108010.5469,107001,107204.1016,107204.1016,4103
